timestamp;simple-path;time;;time;;;;
2021-08-25 11:37:05.264;/manager/task/create;598;;;;;;
2021-08-25 11:37:13.794;/manager/task/create;596;;;;;;
2021-08-25 11:37:22.387;/manager/task/create;595;;;;;;
2021-08-25 11:37:30.874;/manager/task/create;586;;;;;;
2021-08-25 11:37:38.813;/manager/task/create;592;;;;;;
2021-08-25 11:37:40.234;/manager/task/create;599;;;;;;
2021-08-25 11:37:43.65;/manager/task/create;598;;;;;;
2021-08-25 11:37:45.431;/manager/task/create;597;;;;;;
2021-08-25 11:37:48.849;/manager/task/create;593;;;;;;
2021-08-25 11:37:50.65;/manager/task/create;596;;;;;;
2021-08-25 11:37:54.05;/manager/task/create;598;;;;;;
2021-08-25 11:37:55.847;/manager/task/create;596;;;;;;
2021-08-25 11:37:59.22;/manager/task/create;597;;;;;;
2021-08-25 11:38:01.011;/manager/task/create;612;;;;;;
2021-08-25 11:38:04.404;/manager/task/create;593;;;;;;
2021-08-25 11:38:06.181;/manager/task/create;597;;;;;;
2021-08-25 11:38:09.569;/manager/task/create;598;;;;;;
2021-08-25 11:38:11.342;/manager/task/create;596;;;;;;
2021-08-25 11:38:14.735;/manager/task/create;584;;;;;;
2021-08-25 11:38:16.642;/manager/task/create;598;;;;;;
2021-08-25 11:38:20.079;/manager/task/create;596;;;;;;
2021-08-25 11:38:22.004;/manager/task/create;599;;;;;;
2021-08-25 11:38:25.498;/manager/task/create;594;;;;;;
2021-08-25 11:38:27.403;/manager/task/create;596;;;;;;
2021-08-25 11:38:30.881;/manager/task/create;593;;;;;;
2021-08-25 11:38:32.666;/manager/task/create;597;;;;;;
2021-08-25 11:38:36.083;/manager/task/create;599;;;;;;
2021-08-25 11:38:37.901;/manager/task/create;593;;;;;;
2021-08-25 11:38:41.342;/manager/task/create;596;;;;;;
2021-08-25 11:38:43.104;/manager/task/create;594;;;;;;
2021-08-25 11:38:46.556;/manager/task/create;596;;;;;;
2021-08-25 11:38:48.363;/manager/task/create;594;;;;;;
2021-08-25 11:38:51.826;/manager/task/create;595;;;;;;
2021-08-25 11:38:53.63;/manager/task/create;582;;;;;;
2021-08-25 11:38:57.062;/manager/task/create;599;;;;;;
2021-08-25 11:38:58.691;/manager/task/create;614;;;;;;
2021-08-25 11:39:02.156;/manager/task/create;596;;;;;;
2021-08-25 11:39:04.015;/manager/task/create;606;;;;;;
2021-08-25 11:39:07.416;/manager/task/create;596;;;;;;
2021-08-25 11:39:09.207;/manager/task/create;598;;;;;;
2021-08-25 11:39:12.675;/manager/task/create;598;;;;;;
2021-08-25 11:39:14.263;/manager/task/create;595;;;;;;
2021-08-25 11:39:17.668;/manager/task/create;596;;;;;;
2021-08-25 11:39:19.467;/manager/task/create;606;;;;;;
2021-08-25 11:39:22.914;/manager/task/create;584;;;;;;
2021-08-25 11:39:24.764;/manager/task/create;598;;;;;;
2021-08-25 11:39:28.179;/manager/task/create;596;;;;;;
2021-08-25 11:39:29.963;/manager/task/create;595;;;;;;
2021-08-25 11:39:33.393;/manager/task/create;591;;;;;;
2021-08-25 11:39:34.94;/manager/task/create;585;;;;;;
2021-08-25 11:39:38.346;/manager/task/create;597;;;;;;
2021-08-25 11:39:40.153;/manager/task/create;589;;;;;;
2021-08-25 11:39:43.529;/manager/task/create;595;;;;;;
2021-08-25 11:39:45.368;/manager/task/create;596;;;;;;
2021-08-25 11:39:48.843;/manager/task/create;596;;;;;;
2021-08-25 11:39:50.637;/manager/task/create;593;;;;;;
